# x, y, z
0.18111177525403466 , -0.03365079365079365 , 0.05129257283545342
0.25881649731022116 , 0.07238095238095238 , 0.020004103405826836
0.2893006575014943 , 0.18666666666666668 , 0.06975789905621665
0.2791392707710699 , 0.18222222222222223 , 0.20157981124333196
0.26897788404064554 , 0.36444444444444446 , 0.10874025441116127
0.3652121936640765 , 0.3523809523809524 , 0.09745588838736151
0.32815301852958756 , 0.27936507936507937 , 0.18311448502256872
0.19007770472205618 , 0.4342857142857143 , 0.18157570783750512
0.1805140466228332 , 0.31746031746031744 , 0.08309396799343455
0.10340705319784817 , 0.42793650793650795 , 0.11592121460812474
0.016736401673640166 , 0.24761904761904763 , 0.11130488305293393
-0.04781829049611476 , 0.3612698412698413 , 0.03231432088633566
-0.1386730424387328 , 0.3333333333333333 , 0.1600328272466147
-0.1231320980274955 , 0.5053968253968254 , 0.1333606893721789
-0.13150029886431558 , 0.3073015873015873 , 0.1318219121871153
-0.18828451882845187 , 0.29333333333333333 , 0.07540008206811653
-0.2707710699342498 , 0.1657142857142857 , 0.13592531801395158
-0.15361625821876868 , 0.05206349206349206 , 0.13592531801395158
-0.228332337118948 , 0.14984126984126983 , 0.10617562576938859
-0.3030484160191273 , 0.24761904761904763 , 0.0764259335248256
-0.36700537955768076 , 0.20761904761904762 , 0.05898645876077144
-0.5176329946204423 , 0.2673015873015873 , 0.11284366023799754
-0.4638374178123132 , 0.15492063492063493 , 0.027185063602790317
-0.506276150627615 , 0.12698412698412698 , 0.05231842429216249
-0.3747758517632994 , 0.12380952380952381 , 0.07693885925318014
-0.3478780633592349 , 0.020317460317460317 , 0.11745999179318835
-0.32098027495517034 , -0.03746031746031746 , 0.04718916700861715
-0.28870292887029286 , -0.07365079365079365 , 0.21081247435371359
-0.25702331141661683 , -0.08698412698412698 , 0.0795034878949528
-0.16198445905558875 , 0.030476190476190476 , 0.12515387771850636
-0.06694560669456066 , -0.11619047619047619 , 0.08463274517849816
-0.15182307232516437 , -0.15746031746031747 , 0.11951169470660648
-0.2372982665869695 , -0.1949206349206349 , 0.1543906442347148
-0.3586371787208607 , -0.23809523809523808 , 0.11130488305293393
-0.4327555289898386 , -0.32063492063492066 , 0.14926138695116947
-0.4739988045427376 , -0.3504761904761905 , 0.1826015592942142
-0.41362821279139267 , -0.4742857142857143 , 0.17183011899876896
-0.32337118947997606 , -0.3834920634920635 , 0.05642183011899877
-0.20143454871488342 , -0.27174603174603174 , 0.03385309807139926
-0.16915720263000597 , -0.2361904761904762 , 0.17593352482560526
-0.12851165570830841 , -0.20317460317460317 , 0.14002872384078785
-0.08786610878661087 , -0.16126984126984126 , 0.10463684858432498
-0.06814106395696354 , -0.24634920634920635 , 0.07591300779647107
-0.10818888224745965 , -0.36253968253968255 , 0.11643414033647928
-0.03825463239689181 , -0.48253968253968255 , 0.20004103405826837
-0.06515242080095636 , -0.42666666666666664 , 0.2215839146491588
-0.008368200836820083 , -0.3523809523809524 , 0.17490767336889618
0.04781829049611476 , -0.2819047619047619 , 0.12823143208863355
0.0017931858936043035 , -0.19238095238095237 , 0.07745178498153467
-0.07352062163777644 , -0.0692063492063492 , 0.08719737382027082
0.08965929468021518 , -0.17523809523809525 , 0.06103816167418957
0.21040047818290494 , -0.2450793650793651 , 0.10720147722609766
0.3156007172743574 , -0.23873015873015874 , 0.1856791136643414
0.4327555289898386 , -0.233015873015873 , 0.1272055806319245
0.4823670053795576 , -0.32 , 0.11592121460812474
0.42857142857142855 , -0.16634920634920636 , 0.11489536315141567
0.28332337118948 , -0.09079365079365079 , 0.11694706606483381
